407309318657028096	35615783	Mon Dec 02 00:44:43 +0000 2013			web	0		North Shore, O'ahu	BIG NEWS: @KumuHina announces bid to be Trustee for Office of Hawaiian Affairs! #girlslikeus #equality #Hawaii #aloha http://t.co/bTukdZuFTR	Joe Wilson	QwavesJoe
407318948921634816	370833462	Mon Dec 02 01:22:59 +0000 2013			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0			#girlslikeus Convict who had sex change surgery on the NHS while in jail says: 'I deserved £20k op' http://t.co/NJS2UXAe4s	EdenXxx  	Edenimagica
407386535861157888	53665207	Mon Dec 02 05:51:33 +0000 2013			<a href="http://www.myplume.com/" rel="nofollow">Plume for Android</a>	0	[40.8594112,-73.9266855]	Manhattan 10040	- @JointDestroyer mocking trans women w/their "add a penis game"  https://t.co/DlGJvPdXxo  Use instead  http://t.co/ll44kRksJQ  #GirlsLikeUs	Brooke Cerda Guzman	TRANSLATINAS_NY
407480542787944449	250384713	Mon Dec 02 12:05:06 +0000 2013		37562800	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Aloha, Oregon	@TGGuide saw a term today "bi-gender" which I had not seen before.  Sounds like me as I have traits of both genders.  New term? #girlslikeus	Scott Young	GunnerScottY
407535131650293760	967033308	Mon Dec 02 15:42:01 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	RT @FairTweets: #TaxesAreTheft And I see the #FairTax as the ultimate tool for ending taxes. It starts by eliminating PersIncTax and CorpIn…	CAMI	xoCAMILLAxo
407578710741495809	967033308	Mon Dec 02 18:35:11 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	RT @luchadora41: UK Politician Calls for Islam to be Banned to Save Europe! http://t.co/a4WPorOCX3	CAMI	xoCAMILLAxo
407616971039985665	1345294002	Mon Dec 02 21:07:13 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Canada Bebe	TRANSGENDER &amp; PROUD  #GirlsLikeUs	❤  Dannie D ❤	_DannieOfficial
407618023642525696	604607829	Mon Dec 02 21:11:24 +0000 2013			web	0		#GirlsLikeUs 	'Just b/c I call you out don't mean I wanna fall out' S/thing I should of said to my h/mate between all f/o's he sent my way. Such a twat!	Lisa Quinn	lisaquinn345
407656850616614912	1581759067	Mon Dec 02 23:45:41 +0000 2013			<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	0		Austin TX	Tired of dealing with a wig, but hair isn’t long enough yet. What say the #girlslikeus on weaves or extensions [y/n]?	Kylie Jack	ixKylie
407658461002878976	1345294002	Mon Dec 02 23:52:05 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Canada Bebe	I AM TRANSGENDER  I AM NOT ASHAMED I WILL BE ME  AND NOT BE BLAMED  FOR WHO I AM  #RedefiningRealness  #GirlsLikeUs  #RealAndTrue	❤  Dannie D ❤	_DannieOfficial
